AREA,Vict Age,Vict Descent,Crm Cd,Premis Cd,Status,dayofweek,day,month,Vict_Sex_F,Vict_Sex_M,Vict_Sex_X
8,72,2,745,502,4,3,6,4,0,1,0
3,45,7,331,101,4,3,11,5,0,1,0
15,33,17,666,301,4,0,20,3,0,1,0
2,69,7,740,122,4,4,8,9,1,0,0
3,54,2,520,101,4,2,21,6,1,0,0
1,40,7,922,501,1,4,19,5,0,1,0
17,17,7,810,502,6,3,20,4,1,0,0
17,29,12,354,501,4,3,16,2,1,0,0
13,27,6,354,750,4,0,2,1,1,0,0
2,79,17,310,501,4,3,12,1,0,1,0
7,28,2,624,101,4,6,30,4,1,0,0
17,57,17,745,501,4,2,26,7,1,0,0
3,45,7,331,101,4,0,30,1,1,0,0
20,36,2,860,502,4,4,18,8,1,0,0
21,45,12,330,108,4,2,9,8,0,1,0
17,47,12,740,101,4,2,19,7,0,1,0
2,53,7,354,501,4,3,9,2,1,0,0
3,22,18,745,738,4,3,29,6,0,0,1
1,28,2,230,101,2,1,19,9,0,1,0
1,24,2,230,301,1,6,11,6,1,0,0
2,17,7,624,101,4,4,14,4,0,1,0
7,27,7,624,701,4,1,14,2,0,1,0
3,29,7,745,501,4,0,7,8,1,0,0
1,50,7,624,102,4,4,4,8,0,1,0
8,51,12,421,707,4,5,13,5,1,0,0
8,45,2,930,732,2,0,18,9,1,0,0
12,28,2,354,502,4,0,3,7,1,0,0
1,26,17,330,101,4,5,22,7,0,1,0
17,27,17,901,501,4,4,28,4,1,0,0
17,31,17,331,707,4,6,25,6,0,1,0
4,24,7,740,101,1,3,17,8,0,1,0
8,32,17,331,101,4,6,2,4,1,0,0
2,46,12,420,101,4,2,21,6,0,1,0
3,34,2,624,101,4,4,3,2,0,1,0
16,51,7,230,102,4,0,3,4,0,1,0
4,24,3,331,101,4,4,13,1,0,1,0
16,43,17,236,501,1,4,25,8,1,0,0
13,29,7,310,221,4,0,16,1,1,0,0
20,23,7,740,122,1,4,30,6,0,1,0
15,45,17,888,502,4,1,17,1,1,0,0
21,21,7,624,404,2,4,3,2,0,1,0
8,41,17,740,501,4,6,4,6,0,1,0
19,26,7,230,402,1,1,18,7,0,1,0
3,24,7,624,203,4,1,8,8,1,0,0
2,39,7,624,502,1,3,25,5,0,1,0
11,69,17,310,501,4,6,5,3,0,1,0
3,30,2,230,108,4,1,1,8,0,1,0
19,31,7,761,502,1,4,7,4,0,1,0
1,27,2,624,504,4,0,26,6,0,1,0
4,49,7,310,221,4,3,16,2,0,1,0
6,32,2,956,710,4,5,12,8,1,0,0
1,39,2,888,203,4,4,10,2,0,1,0
7,68,2,341,119,4,0,27,2,0,1,0
17,55,7,230,108,4,5,16,9,0,1,0
3,22,18,210,203,4,4,7,7,0,0,1
19,30,7,520,101,4,0,3,7,0,1,0
21,27,17,626,502,4,0,28,8,1,0,0
1,59,12,330,101,4,0,14,8,0,1,0
11,35,17,901,501,4,5,19,8,0,1,0
17,34,7,624,207,2,2,8,3,0,1,0
17,43,2,354,502,4,6,2,4,1,0,0
1,37,7,626,502,4,4,26,5,1,0,0
1,56,2,350,502,4,3,21,9,1,0,0
20,33,7,341,108,4,5,10,6,0,1,0
17,38,7,331,101,4,4,14,7,0,1,0
2,21,7,330,101,4,1,14,3,1,0,0
6,27,7,625,210,4,3,14,9,0,1,0
16,55,17,886,101,4,2,17,5,1,0,0
21,52,17,888,501,4,2,9,8,0,1,0
11,28,7,624,501,4,6,10,9,1,0,0
17,57,7,624,203,4,3,30,3,0,1,0
1,32,7,480,102,4,3,31,8,0,1,0
2,35,7,850,502,4,5,15,7,1,0,0
6,29,7,352,207,4,5,1,7,1,0,0
3,51,2,624,203,4,5,15,4,0,1,0
15,56,17,740,710,4,5,8,7,1,0,0
19,62,7,354,502,4,1,25,4,1,0,0
6,49,7,624,108,4,5,8,7,1,0,0
7,3,7,627,501,4,5,9,9,1,0,0
11,32,17,622,701,2,2,12,7,0,1,0
19,28,7,624,502,2,2,12,7,0,1,0
3,44,12,331,501,4,6,19,3,1,0,0
20,23,3,330,707,4,3,24,8,0,1,0
8,26,18,230,101,4,5,26,8,0,0,1
13,28,17,626,509,2,6,23,4,1,0,0
1,56,7,740,122,1,4,14,7,0,1,0
14,38,1,310,501,4,2,19,7,0,1,0
9,42,12,331,101,4,4,3,2,0,1,0
11,50,7,761,102,4,3,17,8,1,0,0
1,40,2,210,101,4,6,6,8,0,1,0
3,21,2,331,116,4,1,21,3,0,1,0
13,42,2,440,502,4,4,2,6,1,0,0
1,28,10,341,502,4,2,11,1,0,1,0
19,20,7,330,102,4,3,24,8,0,1,0
11,31,7,888,501,4,0,22,5,1,0,0
17,49,17,354,501,4,3,12,1,1,0,0
13,36,12,649,255,2,3,13,7,0,1,0
3,22,18,310,404,5,5,27,5,0,0,1
1,34,12,331,108,4,5,27,5,1,0,0
4,18,7,230,101,4,2,4,1,0,1,0
20,40,7,230,210,4,0,30,1,0,1,0
7,23,7,442,404,4,1,30,5,0,1,0
11,75,2,420,101,4,5,6,5,0,1,0
21,51,12,310,501,4,1,21,3,1,0,0
7,30,17,624,203,4,5,18,2,1,0,0
7,32,2,354,502,4,2,1,2,1,0,0
4,31,7,121,101,1,3,20,4,1,0,0
10,43,17,310,501,4,4,30,6,1,0,0
11,69,7,341,108,4,2,26,4,0,1,0
15,60,17,330,707,4,0,6,2,0,1,0
6,44,7,624,801,4,6,5,2,1,0,0
13,47,7,230,101,4,4,7,4,0,1,0
20,34,12,354,502,4,3,5,1,1,0,0
14,27,2,341,146,4,2,17,5,0,1,0
3,21,17,330,101,4,3,24,8,1,0,0
1,34,17,740,213,4,6,14,5,0,1,0
2,42,7,230,102,4,3,20,7,0,1,0
7,37,12,354,501,4,4,17,3,1,0,0
2,29,2,230,109,4,5,26,8,0,1,0
4,38,7,420,101,4,0,12,6,0,1,0
1,25,17,210,901,4,0,8,5,0,1,0
21,35,18,442,405,4,5,15,4,0,1,0
1,41,17,330,302,4,2,31,5,0,1,0
3,30,2,210,103,4,3,19,1,0,1,0
6,30,12,352,207,4,6,12,2,1,0,0
3,30,13,740,122,4,5,14,1,1,0,0
1,23,7,625,801,4,1,3,1,1,0,0
21,55,17,354,501,4,3,13,7,0,1,0
20,20,7,624,502,2,2,16,8,0,1,0
3,34,2,626,502,4,0,6,2,1,0,0
4,31,2,354,504,4,3,29,6,1,0,0
1,57,12,901,502,4,0,17,7,1,0,0
1,36,2,625,109,4,1,10,1,0,1,0
8,39,12,740,501,4,1,14,2,0,1,0
2,10,7,910,101,1,4,31,3,1,0,0
11,50,17,310,501,4,4,15,9,1,0,0
7,63,7,440,501,4,6,5,3,1,0,0
8,29,17,310,501,4,0,12,6,1,0,0
19,62,17,310,501,4,0,30,1,0,1,0
8,71,12,664,501,4,0,17,7,1,0,0
11,20,17,121,108,4,2,6,9,1,0,0
7,55,17,625,108,4,1,25,7,0,1,0
2,44,7,624,502,2,2,22,3,1,0,0
14,51,17,440,101,4,4,17,2,1,0,0
17,45,12,902,501,4,5,27,5,1,0,0
1,64,12,341,101,4,4,13,1,1,0,0
6,33,17,930,101,4,4,15,9,1,0,0
21,19,18,740,101,2,6,23,4,0,1,0
11,38,7,740,101,4,3,6,4,1,0,0
2,67,2,626,101,4,0,11,9,1,0,0
20,29,17,624,502,1,6,15,1,1,0,0
21,36,2,930,502,4,6,27,8,1,0,0
11,23,17,626,101,2,6,2,7,0,1,0
13,52,7,230,101,1,1,23,5,1,0,0
6,54,2,354,502,4,4,10,2,1,0,0
19,28,7,236,122,1,6,16,4,1,0,0
1,49,2,625,502,4,2,19,4,0,1,0
7,41,7,210,108,4,0,6,2,0,1,0
12,36,7,624,801,4,0,11,9,0,1,0
19,14,7,210,101,4,4,19,5,0,1,0
17,52,1,210,102,4,0,26,6,1,0,0
1,21,7,625,502,4,1,14,3,0,1,0
7,41,17,886,501,4,5,6,5,0,1,0
13,22,7,310,203,4,4,25,8,0,1,0
11,43,12,331,101,4,6,26,3,1,0,0
16,25,7,903,501,2,1,21,2,1,0,0
12,43,7,330,101,4,1,3,1,0,1,0
3,35,12,420,101,4,4,4,8,0,1,0
10,22,12,310,501,4,1,5,9,0,1,0
6,44,17,230,101,4,0,22,5,1,0,0
9,32,7,900,502,4,0,19,6,1,0,0
8,56,17,341,501,4,0,12,6,0,1,0
13,55,12,354,750,4,0,6,2,1,0,0
21,36,2,624,203,2,5,18,2,1,0,0
4,34,7,230,102,1,1,31,1,0,1,0
17,31,12,230,101,4,1,12,9,0,1,0
17,20,2,624,717,4,2,18,1,1,0,0
8,29,7,440,727,4,1,31,1,1,0,0
7,37,17,331,101,4,2,12,4,0,1,0
10,51,17,331,101,4,2,2,8,0,1,0
21,33,7,626,501,2,4,3,2,1,0,0
7,37,17,740,502,4,1,22,8,0,1,0
8,52,17,624,203,4,2,1,2,0,1,0
11,25,1,664,501,4,2,19,7,1,0,0
1,34,7,626,502,4,2,28,6,0,1,0
3,64,7,624,501,4,4,12,5,0,1,0
4,19,7,230,101,1,3,9,2,0,1,0
7,36,17,440,119,4,4,2,6,0,1,0
13,50,7,901,501,4,1,19,9,1,0,0
15,83,17,624,502,2,1,28,3,0,1,0
3,25,17,626,502,4,5,15,7,1,0,0
4,44,7,330,101,4,3,6,4,0,1,0
7,48,2,860,502,4,6,2,4,1,0,0
17,24,12,352,109,4,5,16,9,1,0,0
11,27,7,624,101,2,4,12,5,0,1,0
3,82,2,745,502,4,0,27,2,1,0,0
3,37,7,354,502,4,0,2,1,1,0,0
2,32,7,626,501,1,5,18,2,1,0,0
17,2,7,627,501,4,4,2,6,1,0,0
3,29,7,740,122,2,6,25,6,1,0,0
9,29,7,121,505,1,3,10,8,1,0,0
21,17,7,230,108,4,6,29,1,1,0,0
15,34,7,230,108,2,0,20,2,1,0,0
16,40,7,330,101,4,5,16,9,0,1,0
15,25,17,354,502,4,1,18,7,0,1,0
4,19,7,330,101,4,3,29,6,1,0,0
17,26,17,210,108,4,1,31,1,0,1,0
9,28,7,900,501,2,3,1,6,1,0,0
21,36,17,440,502,4,4,4,8,1,0,0
11,34,17,331,101,4,3,24,8,1,0,0
13,5,7,624,203,4,3,24,8,0,1,0
11,83,17,740,501,4,5,4,3,0,1,0
9,66,2,649,501,4,5,26,8,0,1,0
3,38,2,331,101,4,2,10,5,1,0,0
10,40,12,440,119,4,1,27,6,1,0,0
17,49,7,624,501,1,6,27,8,0,1,0
19,47,18,341,408,4,3,20,7,0,1,0
2,27,17,341,502,4,2,4,1,0,1,0
21,40,17,901,501,4,6,9,7,1,0,0
4,26,7,236,501,2,6,18,6,1,0,0
3,24,2,330,108,4,4,14,7,1,0,0
20,27,17,761,519,4,3,23,2,0,1,0
10,35,5,440,501,4,3,1,6,1,0,0
6,22,17,230,102,4,1,1,8,1,0,0
16,47,17,624,501,2,6,2,7,1,0,0
10,38,17,331,101,4,6,22,1,0,1,0
6,31,2,310,501,4,5,18,3,1,0,0
20,47,7,330,103,4,6,27,8,0,1,0
16,69,17,354,501,4,5,11,3,1,0,0
7,20,17,480,146,4,1,20,6,0,1,0
9,41,7,480,403,4,2,28,6,0,1,0
8,80,17,310,707,4,1,1,8,1,0,0
8,42,7,946,108,4,6,8,1,0,1,0
21,20,7,740,122,4,5,16,9,1,0,0
10,61,17,310,501,4,0,31,7,1,0,0
8,34,17,888,502,4,6,23,7,0,1,0
6,43,7,761,101,2,3,14,9,0,1,0
20,62,7,354,502,4,5,2,9,1,0,0
11,33,17,331,101,4,2,1,3,1,0,0
8,47,17,626,501,4,6,19,3,0,1,0
1,57,17,440,702,4,3,15,6,1,0,0
17,48,7,354,702,4,3,23,2,0,1,0
13,69,7,901,501,4,4,14,4,1,0,0
3,25,7,745,122,4,3,4,5,1,0,0
1,26,17,480,102,4,5,22,7,0,1,0
11,30,2,930,502,4,6,15,1,1,0,0
2,50,17,230,101,4,2,9,8,0,1,0
1,45,8,330,707,4,2,4,1,0,1,0
7,35,7,740,101,4,1,1,8,0,1,0
1,25,9,341,210,4,2,22,3,1,0,0
13,68,2,330,108,4,1,28,3,0,1,0
21,62,17,354,501,4,5,4,2,1,0,0
8,16,2,761,502,2,2,5,4,1,0,0
9,61,17,440,116,2,1,24,1,1,0,0
13,9,7,236,104,4,2,26,7,1,0,0
2,55,7,310,502,4,0,29,5,0,1,0
21,54,17,330,101,4,3,5,1,0,1,0
21,23,17,624,210,2,5,1,4,0,1,0
13,29,7,930,501,2,6,1,1,1,0,0
11,18,7,440,301,4,3,16,3,0,1,0
21,37,17,110,122,1,1,28,3,0,1,0
3,44,2,626,501,1,5,5,8,1,0,0
1,31,1,210,101,4,5,18,2,0,1,0
3,38,2,230,108,4,1,25,7,1,0,0
12,31,7,903,501,1,1,31,1,1,0,0
4,45,7,440,104,4,2,12,4,1,0,0
11,41,7,354,501,4,4,5,5,0,1,0
19,19,7,745,108,4,5,7,1,1,0,0
1,33,7,625,502,2,1,4,4,0,1,0
7,72,12,331,101,4,5,4,3,0,1,0
6,28,17,886,102,4,6,3,9,0,1,0
20,27,12,210,502,2,6,7,5,1,0,0
3,9,7,930,501,1,5,11,2,1,0,0
17,67,17,888,501,4,2,25,1,0,1,0
8,25,17,956,501,4,0,31,7,0,1,0
10,31,2,626,502,2,6,22,1,0,1,0
2,50,7,624,101,2,4,2,6,0,1,0
1,25,12,761,503,1,6,25,6,0,1,0
20,62,7,940,502,4,3,11,5,1,0,0
15,54,7,331,101,4,6,14,5,0,1,0
15,13,2,626,720,2,1,15,8,0,1,0
1,46,17,624,101,4,4,9,6,0,1,0
3,62,2,331,707,4,6,12,3,0,1,0
11,30,17,850,501,4,0,20,3,1,0,0
7,22,18,442,203,4,3,13,4,0,0,1
2,46,7,230,102,4,6,9,7,0,1,0
2,24,7,330,108,4,3,13,7,0,1,0
7,47,12,440,501,4,0,13,3,0,1,0
17,40,17,354,501,4,3,2,2,1,0,0
3,53,2,624,203,4,0,7,8,0,1,0
4,42,7,236,501,2,6,16,7,1,0,0
7,64,2,624,116,4,6,18,6,0,1,0
10,45,12,230,501,1,6,13,8,0,1,0
15,30,12,740,108,4,6,27,8,1,0,0
20,25,12,956,502,4,6,8,1,1,0,0
16,15,12,901,501,4,6,30,7,1,0,0
8,22,17,624,717,4,6,21,5,0,1,0
10,38,12,930,102,2,3,13,4,1,0,0
20,31,1,420,108,4,5,26,8,1,0,0
21,48,2,341,503,4,0,13,2,1,0,0
1,47,12,624,102,4,6,3,9,0,1,0
21,35,2,210,501,4,0,22,5,0,1,0
13,57,7,624,501,4,0,1,5,0,1,0
15,33,7,740,707,4,2,9,8,0,1,0
2,33,7,626,101,2,1,7,2,1,0,0
9,14,7,230,101,4,4,13,1,0,1,0
1,48,7,624,502,4,3,31,8,0,1,0
20,50,7,310,502,4,5,13,5,0,1,0
1,36,17,230,502,2,5,25,2,0,1,0
3,41,2,440,501,2,1,4,7,0,1,0
21,45,7,624,210,4,6,6,8,0,1,0
9,20,17,331,101,4,1,18,7,1,0,0
3,38,7,330,101,4,4,11,8,0,1,0
17,39,12,310,501,4,4,11,8,0,1,0
2,42,7,761,101,4,4,16,6,0,1,0
21,24,7,230,101,4,6,15,1,0,1,0
11,20,17,626,502,4,6,17,9,1,0,0
16,43,7,354,502,4,2,1,2,1,0,0
10,37,7,230,101,4,6,13,8,1,0,0
19,48,18,440,404,4,0,11,9,0,1,0
11,35,5,354,502,4,4,17,2,1,0,0
17,22,7,624,101,4,5,17,6,0,1,0
13,49,7,230,101,4,0,28,8,0,1,0
3,29,2,236,101,2,2,9,8,1,0,0
15,26,17,956,507,2,2,4,1,1,0,0
8,29,17,624,501,2,3,1,6,1,0,0
10,33,17,331,101,4,2,31,5,0,1,0
10,45,7,230,502,4,3,9,2,0,1,0
8,61,17,354,502,4,6,26,3,0,1,0
1,33,7,330,101,4,6,27,8,0,1,0
4,59,7,626,501,4,1,6,6,1,0,0
2,42,18,230,101,4,5,18,2,1,0,0
3,22,18,745,203,4,1,4,7,0,0,1
1,26,7,626,502,4,4,23,6,1,0,0
6,35,7,902,502,4,3,6,7,1,0,0
11,39,2,230,102,4,3,9,2,0,1,0
21,50,17,520,101,4,5,1,7,0,1,0
2,57,7,624,101,4,0,22,5,0,1,0
1,36,7,886,834,4,5,12,8,1,0,0
15,46,12,354,502,4,4,7,7,1,0,0
3,45,2,230,101,1,0,20,2,0,1,0
9,32,7,442,404,4,1,22,8,0,1,0
11,17,7,624,109,2,2,14,6,0,1,0
15,35,17,354,101,1,4,3,3,1,0,0
17,19,7,940,501,4,2,3,5,1,0,0
2,21,7,940,502,4,5,28,1,0,1,0
6,34,7,231,101,4,5,9,9,0,1,0
1,33,7,740,203,4,1,8,8,0,1,0
13,29,7,956,213,4,4,21,7,0,1,0
2,48,7,956,502,4,4,3,3,1,0,0
7,48,17,354,255,1,4,30,6,0,1,0
1,31,12,341,412,4,2,25,1,0,1,0
2,38,7,210,210,4,4,22,9,1,0,0
8,34,12,330,101,4,1,20,6,0,1,0
19,32,7,330,101,4,4,13,1,1,0,0
20,23,7,740,122,4,6,3,9,1,0,0
8,42,12,354,501,4,5,4,2,1,0,0
1,42,7,230,102,4,5,11,2,0,1,0
20,20,5,330,217,4,3,15,6,1,0,0
14,30,17,331,101,4,4,25,8,1,0,0
14,26,17,354,244,4,4,20,1,1,0,0
9,29,7,330,101,4,6,8,1,0,1,0
16,32,7,420,155,4,4,7,7,0,1,0
20,51,7,440,710,4,4,19,5,0,1,0
3,47,7,331,502,4,3,13,4,0,1,0
8,42,17,740,101,4,5,1,7,1,0,0
3,22,18,331,108,4,0,1,5,0,0,1
19,88,17,354,502,4,0,24,4,1,0,0
6,53,7,420,108,4,5,19,8,0,1,0
3,40,17,331,502,4,4,21,4,1,0,0
21,50,17,442,404,2,3,15,6,0,1,0
1,42,2,210,101,1,4,21,7,0,1,0
9,32,2,740,405,4,0,11,9,1,0,0
16,56,7,331,508,4,2,31,5,0,1,0
11,44,7,331,203,4,0,6,3,0,1,0
9,71,12,930,203,1,0,27,3,0,1,0
7,62,7,624,504,5,4,12,5,1,0,0
4,49,7,331,122,4,2,26,4,1,0,0
21,38,17,626,502,1,1,7,3,1,0,0
21,65,7,624,108,4,5,18,3,1,0,0
3,24,17,440,501,4,5,3,6,0,1,0
6,26,2,740,122,4,5,20,5,1,0,0
16,57,7,626,501,1,4,2,6,1,0,0
9,28,7,331,101,4,1,20,6,0,1,0
4,77,7,624,501,4,3,20,4,1,0,0
9,22,17,442,404,4,6,27,8,0,1,0
6,35,12,740,101,4,2,17,5,1,0,0
3,22,18,520,101,4,3,7,9,0,0,1
6,25,7,230,101,4,4,21,7,0,1,0
6,42,12,330,101,4,5,1,4,0,1,0
6,36,17,624,108,4,3,8,6,0,1,0
6,69,12,930,502,1,0,17,7,0,1,0
1,30,12,331,108,4,1,9,5,1,0,0
17,29,2,946,104,4,5,29,4,1,0,0
1,29,2,236,101,4,3,27,7,1,0,0
13,23,7,442,405,4,0,20,3,1,0,0
2,26,17,352,234,4,5,25,2,1,0,0
7,51,2,310,221,4,3,2,2,1,0,0
16,53,7,330,121,4,5,17,6,0,1,0
20,72,7,740,502,4,1,28,2,1,0,0
16,48,7,310,210,4,0,27,2,0,1,0
21,64,17,440,243,4,2,19,7,0,1,0
13,54,7,310,405,2,1,23,5,0,1,0
17,46,17,354,502,4,0,6,2,0,1,0
6,40,12,310,707,4,4,28,4,0,1,0
8,70,17,440,203,4,4,19,5,0,1,0
20,24,17,740,122,4,3,13,7,1,0,0
15,43,17,648,501,4,2,1,2,0,1,0
2,14,7,761,203,4,4,14,4,0,1,0
1,37,12,310,402,4,3,6,7,0,1,0
21,29,17,745,122,4,6,30,7,1,0,0
9,9,12,901,729,4,4,18,8,1,0,0
19,41,17,442,402,4,5,17,6,1,0,0
9,22,7,626,505,4,1,20,6,1,0,0
9,42,10,420,501,4,1,23,5,0,1,0
3,22,18,623,726,4,3,8,6,0,0,1
6,20,17,341,102,4,5,8,7,1,0,0
7,60,17,341,203,4,5,9,9,1,0,0
19,30,7,310,707,4,6,12,2,1,0,0
19,26,7,763,501,2,6,8,1,1,0,0
7,68,2,420,101,4,3,6,4,1,0,0
19,35,7,626,122,1,4,20,1,1,0,0
9,21,17,343,404,4,2,29,3,0,1,0
19,32,7,331,101,4,5,5,8,0,1,0
20,23,12,210,921,4,1,24,1,0,1,0
6,20,2,624,503,4,2,10,5,1,0,0
2,47,7,230,102,4,4,24,2,0,1,0
2,36,7,310,502,4,3,4,5,1,0,0
15,43,7,320,502,4,3,29,6,0,1,0
1,42,12,624,101,4,4,9,6,0,1,0
20,29,17,354,502,4,0,8,5,0,1,0
7,30,7,354,501,4,1,5,9,1,0,0
20,35,10,440,145,4,2,29,3,1,0,0
6,32,2,440,222,4,5,20,5,0,1,0
3,27,2,624,502,4,0,15,5,1,0,0
3,29,7,341,402,4,6,23,7,1,0,0
16,15,7,901,501,4,4,15,9,1,0,0
2,51,7,310,501,1,4,14,4,1,0,0
3,32,7,624,104,4,5,6,5,1,0,0
6,26,17,626,502,4,6,29,1,1,0,0
17,40,7,624,501,4,4,14,4,1,0,0
4,39,7,210,101,1,2,9,8,0,1,0
21,54,17,330,108,4,5,2,9,0,1,0
7,17,7,121,721,1,2,22,3,1,0,0
9,65,17,740,707,4,5,24,6,0,1,0
20,29,17,310,501,4,0,17,4,0,1,0
10,43,12,341,501,4,2,25,1,0,1,0
1,27,12,350,102,4,6,9,4,1,0,0
16,34,7,664,501,4,0,27,2,1,0,0
8,29,12,310,502,4,4,26,5,1,0,0
3,40,2,354,501,4,6,2,7,0,1,0
1,39,7,230,101,4,6,23,4,1,0,0
11,52,7,930,501,1,0,20,2,0,1,0
3,32,2,320,502,4,1,21,2,1,0,0
8,26,12,341,502,4,6,26,2,0,1,0
2,29,7,330,108,4,4,10,2,0,1,0
2,25,2,341,502,4,0,13,2,1,0,0
17,27,2,230,101,2,0,12,6,0,1,0
8,20,17,121,502,4,4,26,5,1,0,0
7,25,17,815,203,4,3,6,4,1,0,0
8,22,2,442,406,4,0,3,7,0,1,0
7,59,7,745,721,4,4,14,7,0,1,0
21,73,17,354,108,4,5,19,8,1,0,0
7,52,17,354,501,4,4,12,5,0,1,0
4,37,7,626,501,4,0,21,8,1,0,0
16,47,17,624,720,6,4,24,2,0,1,0
15,43,2,626,101,2,6,12,2,1,0,0
17,28,12,230,501,4,4,25,8,0,1,0
11,58,2,930,501,2,6,25,6,0,1,0
11,41,7,236,203,1,1,11,7,0,1,0
19,30,7,626,501,4,0,7,8,1,0,0
7,44,7,331,116,4,1,16,5,0,1,0
11,60,7,900,501,2,2,12,4,0,1,0
2,63,7,761,506,4,0,18,9,0,1,0
8,51,1,310,118,4,1,28,2,1,0,0
10,30,2,626,108,2,2,1,3,0,1,0
2,29,2,210,502,4,2,5,7,1,0,0
21,67,17,662,501,4,2,17,5,0,1,0
13,27,8,330,101,4,6,6,8,0,1,0
2,39,7,354,501,4,1,4,4,1,0,0
3,38,17,440,722,4,1,16,5,1,0,0
8,18,17,662,501,4,1,14,2,1,0,0
9,52,17,624,101,4,5,13,5,0,1,0
20,27,2,480,101,4,6,6,8,0,1,0
2,30,2,626,502,4,6,30,4,1,0,0
7,36,17,341,114,4,5,24,6,1,0,0
20,37,2,740,502,4,4,16,6,1,0,0
16,23,7,624,502,2,6,18,6,1,0,0
20,50,17,354,502,4,2,1,2,1,0,0
7,54,17,886,501,2,3,2,3,0,1,0
4,32,7,626,733,2,6,28,5,1,0,0
2,41,7,236,502,1,6,21,5,1,0,0
2,29,17,626,502,4,2,23,8,1,0,0
11,67,1,310,501,4,4,23,6,0,1,0
2,42,2,440,102,4,4,12,5,0,1,0
2,29,17,626,502,4,1,7,2,0,1,0
19,43,3,625,721,4,2,13,9,0,1,0
20,28,17,330,707,4,4,25,8,0,1,0
6,33,2,626,502,2,3,26,1,0,1,0
2,29,7,330,123,4,3,20,7,0,1,0
20,31,7,330,502,4,3,7,9,1,0,0
16,59,12,331,101,4,2,15,2,0,1,0
8,56,17,310,501,4,0,14,8,0,1,0
15,77,7,331,504,4,1,21,2,0,1,0
11,20,7,330,101,4,3,9,2,0,1,0
3,22,18,623,108,4,1,4,4,0,0,1
20,42,17,354,501,4,6,5,3,1,0,0
2,30,17,210,503,4,0,23,1,0,1,0
16,39,17,310,221,4,2,26,7,0,1,0
13,27,12,330,101,4,5,4,3,0,1,0
8,32,17,310,502,4,2,30,8,0,1,0
1,26,7,350,735,4,5,6,5,1,0,0
1,15,7,627,101,4,3,16,2,1,0,0
8,61,12,440,101,4,4,14,4,0,1,0
11,27,17,341,101,4,5,20,5,1,0,0
1,72,7,440,108,4,6,2,7,0,1,0
7,34,1,341,220,4,2,5,4,1,0,0
8,39,17,310,502,4,4,21,4,1,0,0
8,77,17,310,501,4,1,19,9,0,1,0
14,22,17,331,101,4,5,13,5,0,1,0
21,37,12,901,502,2,0,20,3,0,1,0
8,67,17,420,104,4,5,15,7,0,1,0
10,33,12,888,121,4,6,25,6,0,1,0
7,61,17,330,101,4,5,18,3,0,1,0
17,73,17,440,502,4,5,5,8,1,0,0
15,36,7,626,502,2,4,15,9,0,1,0
20,40,12,310,501,4,1,22,8,0,1,0
6,34,7,341,101,4,0,15,5,1,0,0
7,35,17,440,502,4,1,8,8,1,0,0
10,34,17,624,124,4,4,27,1,1,0,0
20,21,2,626,502,2,6,23,4,1,0,0
1,74,17,341,404,4,1,29,8,1,0,0
6,40,17,230,102,4,0,25,9,0,1,0
7,68,10,352,402,4,4,11,8,1,0,0
16,35,17,930,502,2,3,2,3,1,0,0
20,28,2,624,101,4,5,29,7,0,1,0
15,23,2,440,502,4,0,1,5,1,0,0
1,25,7,930,203,2,1,7,2,1,0,0
3,28,2,354,502,4,3,29,6,1,0,0
2,23,7,210,102,4,1,14,3,0,1,0
10,22,7,330,108,4,0,3,4,0,1,0
1,38,2,330,101,4,2,12,4,0,1,0
4,26,7,626,501,4,4,7,4,1,0,0
3,61,7,740,122,4,0,5,6,0,1,0
13,23,7,230,101,4,1,14,3,1,0,0
21,36,2,310,120,4,0,10,4,1,0,0
7,15,2,230,721,4,3,9,3,1,0,0
1,33,17,647,101,4,6,25,6,1,0,0
2,37,7,624,701,4,4,25,8,1,0,0
19,27,2,761,108,4,3,10,8,1,0,0
17,34,7,354,502,4,4,3,2,1,0,0
3,20,2,341,945,4,4,13,1,1,0,0
19,67,17,331,101,4,2,11,1,0,1,0
3,17,7,761,102,4,4,7,7,0,1,0
21,55,17,341,119,4,2,31,5,0,1,0
15,32,17,956,507,4,4,31,3,1,0,0
17,49,7,440,145,4,1,10,1,1,0,0
2,52,2,230,121,4,4,14,7,0,1,0
4,40,7,236,502,4,1,3,1,1,0,0
8,33,17,901,501,4,5,24,6,1,0,0
19,21,7,251,502,4,2,5,4,0,1,0
1,52,7,624,102,4,2,28,6,0,1,0
7,32,2,210,502,4,2,17,5,0,1,0
7,24,7,625,101,4,1,23,5,1,0,0
15,30,12,946,502,4,6,23,4,1,0,0
6,37,2,805,501,4,6,18,6,1,0,0
9,29,7,230,102,4,5,27,5,0,1,0
10,51,7,740,122,4,5,15,4,1,0,0
21,39,17,930,501,2,6,21,5,1,0,0
9,64,17,310,702,4,1,18,7,0,1,0
20,63,10,310,501,4,3,23,3,0,1,0
6,48,17,440,735,4,6,22,1,1,0,0
1,25,7,442,404,4,2,17,5,0,1,0
11,32,17,330,101,4,4,27,1,0,1,0
6,23,7,901,502,4,4,1,9,1,0,0
21,35,18,210,301,1,0,6,2,0,1,0
9,48,7,740,502,4,5,22,7,1,0,0
16,37,12,761,101,4,4,21,7,0,1,0
16,59,7,902,501,4,2,8,2,1,0,0
13,35,2,330,203,4,6,30,7,1,0,0
